Código del organismo;Nombre del organismo;Año Informado;Trimestre Informado;Tipo de Campaña;Item;Unidad Monetaria;Monto;Estado
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;13.200;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;14.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;17.900;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;24.600;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;11.600;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.200;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TAXI RENDICION 5;Pesos;1.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TAXI RENDICION 5;Pesos;3.900;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TAXI RENDICION 5;Pesos;3.490;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;12.900;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;5.700;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;11.600;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.200;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;5.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;11.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;5.700;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;5.700;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;5.700;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;5.700;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;13.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.600;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.600;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TAXI RENDICION 5;Pesos;3.730;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TAXI RENDICION 5;Pesos;1.620;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TAXI RENDICION 5;Pesos;2.120;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;15.700;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;5.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;31.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;13.200;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;11.600;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;13.200;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;13.200;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;46.370;Pendiente de aprobación
